text,product
Muito simples 👍,App
ótimo app,App
Excepcional...,App
"O app tem incompatibilidade com a minha Starlink, fica muito lento.",App
"Não gostei, havia um desconto para a primeira conversão em dólar e não foi aplicado nenhum desconto como diziam",App
Muito bom,App
Fácil uso e muito confiavel,App
APP ótimo 👍,App
"Não tenho o que falar, nós estás ajudando muito em.nossa viagem sentido a Ushuaia.",App
ótimo,App
"Prático, fácil, produto completo.",App
Ótimo APP. super indico à todos Vocês!!! Parabéns NOMAD,App
"está sendo bom até o momento, ainda não tive retorno com títulos por conta de serem trimestrais, então ainda não sei como é feito o pagamento de dividendos deles, mas no geral estou gostando do aplicativo do banco em si.",App
Top,App
Top,App
Muito boa,App
Inicialmente muito legal,App
Incrível,App
Não consigo criar minha conta pq não adaptaram a nova identidade brasileira no aplicativo.,App
Muito boa.,App
Peido enlatado,App
Excelente.,App
Muito boa,App
"Excelente! Útil, funcional e estável. Mas fica uma sugestão: adicionar gráficos pra acompanhar o rendimento e rentabilidade dos investimentos.",App
Excelente,App
"Muito bom, é pratico para a transferência de crédito via Pix e muito bem aceito para pagamento das despesas em viagens.",App
Bom,App
Muito bom 👍 bem intuitivo fácil de usar parabéns,App
Excelente aplicativo. Fácil e intuitivo.,App
Até agora muito boa,App
😎🤑🖥️👾🧑‍💻^⁠_⁠^ muito bom aplicativo para conversão de real para dólar,App
Fácil e intuitivo o app.,App
"É de mais, muito fácil",App
Muito complicado em se tratando de operar com o app.,App
O aplicativo é ótimo tirando a parte que o suporte só responde no automático to tentando recuperar minha conta mais só tenho respostas automáticas um humano poderia responder seria ótimo,App
"Excelente, útil fácil de usar",App
"Gostei da praticidade do app. Meu objetivo principal é a compra de dólares, logo facilita muito pra mim. E tem a área de investimentos, também muito prático!",App
"O suporte é péssimo, mesma pergunta a possibilidade de resposta sempre a mesma se você esqueceu seu e-mail e não lembra mas, não tem como resolver por que as perguntas e a possibilidade de você responder sempre são a mesma",App
"Lixo só me faz passar raiva, fica enviando código por telefone, não tenho mais acesso a esse número, vou em redefinir senha envia código via email e quando vou conferir o email e volto pro app ele reseta, impossível tentar login nesse app simples",App
Bom,App
Fácil,App
👍🍀,App
"Excelente app, indico a qualquer pessoa que deseja ter uma conta internacional.",App
"Na situação em que o Brasil se encontra, o melhor é guardar meu dinheiro na Nomad , convertido em dólar.",App
Até o momento está bom..,App
até agora eu estou gostando muito desse banco nomad eu ainda tô na experiência do ouribank ok 👌,App
Muito bom 👍 Indico,App
Recomendo!!,App
Gostei. App bem intuitivo,App
App excelente e de fácil uso,App
"Tô gostando do modo de investimento da Nomad, recomendo muito",App
Conta de primeiro mundo. Vem ser Nomad!!!,App
Fácil acesso e compreensão,App
"Ótimo opção para transferência e cotações do dolar hj, única coisa a reclamar seria a demora em transferir e por exemplo algumas transações nao recomendam a Nomad pela demora no repasse e pela demora em confirmar os dados pessoais nas transferências.",App
No caso de dúvida não tem com quem falar. E minha dúvida não tem na ajuda.,App
"Praticidade total, parabéns!",App
"Muito bom, e muito pratico e de facil uso",App
"TOP, muito bom 👍",App
Muito simples se operar,App
Fácil de usar,App
Top demais investir nos EUA e converter real para dólar tornou-se fácil...,App
Serviços de qualidade e honestidade.,App
Deveria baixar mais o valor de transferi dinheiro para a america. agora ficou melhor com a maneira de depositar determinada valor ate chegar em um valor que equivale a 100 dola. A nomand cada dia esta sopriendente e um banco confiável parabéns pela agilidade 👏👏👏👏👏👏👏,App
Bom,App
Excelente Aplicativo!!!,App
Já solicitei dois cartões e não consigo usar,App
"Ainda estou aprendendo a usar a nomad, a primeira impressão mostra facilidade de como há de ser usar... Até este momento não tive complicação... Parabéns ao desenvolvedor",App
"Fácil de usar, e rapidez nas operações...",App
Top D+,App
Topppp,App
"Estou gostando, será uma nova experiência. Depois volto pra falar mais daqui um tempo.",App
Poderia ser mais rápido. Mas é bom,App
"Bom, mas tem que ser mais, rápido, quando dinheiro tá na conta investimento parado, ou transferi pra conta corrente.",App
Não sei muito bem quero saber tem taxa ou não._.,App
Estão de parabéns!,App
Melhor experiência bancária digital que conheco!,App
Muito bom. Conversão na hora.,App
O que aconteceu eu não tenhoais acesso ao app. Já tentei mudar a senha mas só está dando erro.,App
Este Banco é excelente. Que possa continuar assim.,App
excelente,App
Desinstalei e reinstalei o aplicativo agora consegui logar de novo obrigado,App
Massa demais,App
Muito bom!,App
É top,App
Une praticidade e segurança. Recomendo!,App
"Gostaria de receber um suporte, não tenho acesso a minha conta, a mensagem de recuperação de senha fica mandando para e-mails que não reconheço",App
"Muito bom. Só o processo de transferencia de valores da conta investimento para a digital que leva 3 dia, e da conta digital para o banco no Brasil + 2 dias total de 5 dias ? Isso deveria ser máis rápido!",App
"facil de operar, muito bom.",App
Sem as instruções dos Youtubers experientes eu não teria conseguido ou teria perdido muito tempo para conseguir,App
"Rápido, fácil, sem enrolação e o principal super seguro! Já uso há quase 4 anos !",App
Não consigo instalar. Fica parado em 52% e não sai disso. Meu celular é novo. O que mais tem é espaço.,App
gostei rápido e fácil,App
"Eu, simplesmente estou amando esse banco nômade. É fácil de usar e principalmente muito seguro. Sempre que o dólar está baixo eu compro e assim, estou com meu dinheiro seguro! Não percam tempo e comece a usar você também!",App
"Muito bom o banco, aos poucos estou convertendo meu dinheiro em dólar.",App
"Muito bom, exelente para fugir do comunismo.",App
não entendo muito ainda. mas chego lá,App
Falta A opção de Investimentos De Rendimentos Diários Com Resgate A Qualquer momento Sem Taxa pra Ser Perfeito A Nomad o Resto A nada Reclamar! Fica A dica🍷🗿,App
Ótimo banco,App
"Ainda estou me acostumando, mas e uma experiência boa.",App
Prático e essencial,App
Bom muito bom,App
"pessima fiz a conta depositei dinheiro e agora diz que no momento nao ta podendo fazer conta , cimo se eu tenho conta",App
"Aplicativo muito fácil de usar, rápido e totalmente descomplicado.",App
excelente experiência,App
Incrivelmente maravilhoso! Totalmente fácil de usar sem contar com os benefícios.,App
Ótimo,App
"Estou gostando ,,, é simples e fácil de usar",App
Operações fáceis e rápidas.,App
Muito bom mesmo,App
Ótimo! Estou gostando da experiência de comprar dólar.,App
Simplista até de mais ...precisaria de ferramentas sobre os ativos ( como detalhes ) e no app poderia ter conversao simulação de reais BRL para USD dólar 💵...fora que OS BONDS em uma parte da interface só pode comprar título americano por completo 1 cota 🙈🙄😩,App
Muito e,App
Sensacional parabéns 👏,App
Muito bom!,App
Abri conta sem dificuldades Fiz depósito Esperando agora par investir,App
"App mui bom!!! Tenho uma pergunta um pouco leiga, esse banco tem algum ligamento com o Brasil?",App
Fácil e prático!!!,App
Muito prático e com explicações didáticas para uso.,App
top,App
Muito bom o aplicativo e o Banco.,App
"Utilizei em minha viagem para os EUA e não tive nenhum problema. App fácil de usar, recomendo.",App
Show,App
Muito prática e boa.,App
"Por enquanto não tenho muito o que dizer, estou fazendo minhas primeiras operações no aplicativo.",App
"App Ótimo, arrependido de não usado antes.",App
Tem atendimento em português ?,App
"esse link, o chat, é um robo que não resolve nada. me enviaram um e-mail e no link do zendesk, precisa de usuário e senha, irônico, já que a minha está bloqueada R3SETEM MINHA SENHA , ENVIEM UM PROVISÓRIA NO MEU EMAIL. SIMPLES E RÁPIDO",App
Top,App
Muito roubo ma conversão do real pro dolar,App
Facil de mexer com o aplicativo,App
"Indico ele com certeza, muito bom lugar pra investir, de confiança total 😃🙂",App
Top,App
"Excelente app, melhor que alguns aplicativos que não rendem nada só faz tirar o pouco que recebe.",App
"O app é bem completo... É rápido e fácil de usar; no entanto, após enviar R$ 50,00 reais e converter em dólar pela instituição OURIBANK, com conta e número, aceito em meu banco brasileiro BRADESCO, e, também colocar um amigo por convite do app, o app da nômade não está mais aceitando meu CPF e minha senha criada. Não tenho acesso ao app, minha conta, meus dólares... Como resolver? Simples... Contar com o suporte NOMAD é rápido, prático e em 5 minutos estava resolvido! Espertise e vontade !",App
Tudo excelente. Falta só um relatório de investimentos para declaração de imposto de renda nos moldes da Avenue,App
Muito simples e seguro!,App
ótima,App
"Achei muito eficiente, fácil de lidar e resultados objetivos e claro...",App
"Excelente experiência no app e ótimo uso no exterior, ainda não fiz investimentos em dólar, mas pretendo. Recomendo",App
"Prático e fácil, taxa baixa!",App
Muito bom prático,App
Fácil de usar,App
Muito boa aprovo...e indico.,App
Muito bom 😊,App
Até agora achei top a conta e aplicativo.,App
Valeu a pena fazer o cartão,App
Muito bom,App
Excelente,App
"Muito bom, estou gostando",App
Excelente.,App
I'm Glad for Nomad in My life,App
Mellior para viajar transfiror top,App
COOOOOOOOLLLL,App
Fácil de operar...,App
Começando a testar a conta,App
Bom estou usando,App
"Practical, Objective and Reliable!",App
App simples de mecher estou começando agora meus investimentos no esterior e escolhi a Nomad,App
Conta prática e fácil de usar. Parabéns!!! 👏🏻👏🏻👏🏻,App
"Tô amando, super fácil de investir, compra e venda de ações tbm. Dinheiro prende cada vez mais.",App
"EU ESCONDI A TUA PALAVRA NO MEU CORAÇÃO, PARA EU NÃO PECAR CONTRA TI.",App
Gostei,App
Facil de operações,App
Aplicativo muito fácil de usar. Uma ótima alternativa para comprar dólar e garantir o valor do dinheiro.,App
Muito bom,App
"Melhor conta em dólar, excelente para investir e viajar! Ainda mais com o chip de brinde, sensacional!",App
Muito bom,App
"Prático, fácil de fazer a compra de outra moeda e boas opções de investimento no aplicativo",App
Surreal de bom.,App
"Excelente, muito prático",App
"Estou tentando contratar seguro viagem através do aplicativo, mas na etapa de preenchimento dos dados dos demais viajantes/segurados, não abre o teclado pra digitar os dados necessários",App
Muito bom. Usei em minha última viagem. Super prático e seguro.,App
Muito prático e objetivo,App
"Simplesmente frustante, não funciona direito , programinha bugado .",App
Excelentes,App
"Muita bacana, vai proporcinar a proteção do meu patrimonio.",App
"App super fácil de usar os tutoriais do aplicativo ensinando a como usar o app são fáceis de entender, não tive problemas de bug, travamentos e etc.. conversão rápida e segura.",App
"Bom mas ainda falta algumas melhoras, o layout não é dos melhores em relação a alguns concorrentes, meio sem graça e um pouco confuso, não se tem acesso fácil aos comprovantes, meio lento para as conversões no aplicativo, nada que alguns ajustes não corrija isso, estão no caminho certo, pois já disponibilizam serviços nos dias de hoje essenciais para quem precisa se proteger da inflação e super desvalorização da moeda em seus países.",App
"Uma amiga abriu conta na Nomad com meu cód de indicação e não recebi um tostão, me senti enganada",App
Fácil usar.,App
Começando agora com boas referências da Nomad!,App
Top gostei muito,App
"Não tenho muito a dizer já que criei recentemente uma conta, mas estou gostando da simplicidade dele. Acredito que vou precisar de mais tempo para uma avaliação melhor.",App
Muito bom poder ter uma conta no qual a taxa de câmbio é o melhor do mercado e que tem uma ampla de empresas e Etefs para fazer investimentos em Dólar.,App
Ok,App
Ótimo em pgto e conversão. Saque não usei!,App
Fácil e rápido 😃,App
Prático pra quem vai viajar.,App
Interface muito boa. Simples de entender os ativos.,App
Fácil de usar,App
Excelente,App
Minha primeira experiência,App
Transferências muito demoradas.,App
Ótimo,App
Muito bom,App
Sugestão aos desenvolvedores quanto ao saldo de nossos investimentos. Acompanhamento em tempo real ou pelo menos bem próximo e atualização automática de nosso saldo de investimento. Um mercado volátil se torna muito complicado não poder acompanhar nosso investimento minuto a minuto.,App
EXCEPCIONAL!,App
Excelente opção de conta internacional,App
Show,App
Funcionalidades satisfatorias.,App
"Muito bom, estou amando este banco",App
"Rápido , fácil de mexer e seguro. Parabéns.",App
Ótimo,App
ótima pra todos,App
Bem rápido resolve atende a contento parabéns,App
Muito bom,App
"Fácil, intuitivo e indispensável !",App
Muito,App
Muito eficiente e muito claro!,App
Melhor plataforma de investimento que utilizei nesses últimos 5 anos,App
Até no momento eu tive uma experiência boa com a Nomad. Obrigado.,App
Me adaptando,App
Otimoo,App
Rápido e bem protegido.,App
Muito de usar,App
Bom,App
"Ainda estou me adaptando, más também estou gostando, nunca foi tão fácil.",App
Simples e eficiente,App
"Fácil, simples e intuitivo.",App
Excelente,App
😢😥,App
Mil....,App
"muito, bom a poucos dias tenho o aplicativo e ja estou fazendo investimento nele, espero poder fazer mais 👍",App
Excelente,App
Perfeito para quem gosta de diversificação com segurança,App
Fácil e rápido,App
Muito bom,App
muito bom,App
Muito boa a nomad estou satisfeito ! Pôr aplicar fora do Brasil ! Europa show de bola !,App
Simples e rápido,App
Prático,App
"Não gostei, app muito difícil de mexer não e nem um pouco intuitivo acha as funções do app, deveria organizar mais melhor as funções desse app!!!",App
Excelente aplicação parabéns aos desenvolvedores.,App
O melhor app para se guardar dólar em cotação baixa! Recomendo de olhos fechados. Se os brasileiros bem soubessem convertia seu dinheiro para ontem.,App
"No momento estou gostando das funcionalidades do aplicativo, bem intuitivo de mexer, ao meu ver só é um pouquinho caro para mandar dólares para outra conta nos EUA, fora isto tudo ótimo, não tem taxa de corretagem, então...recomendo.",App
A conta de investimentos começou o dia fora do ar. Tive perdas na por não conseguir efetuar nenhuma transação na bolsa,App
"Perguntam demais, muito invasivos, só queria abrir uma conta para negociar ações, fundos, etfs, etc. Querem saber a sua profissão, nome da sua empresa, empregado, desempregado, autônomo, quanto ganha... Só vou esperar abrir a conta e já encerro. Arrependido de enviar meu documento, perda de tempo. Horrível, péssimo, não recomendo.",App
Excelente,App
Aplicativo melhorou muito com o PIX e R$50 mínimos de transferência,App
Melhor banco americano para investir e viajar com tranquilidade. Nota 10!,App
Gostando muito do app. Fácil uso e bem explicado cada ação.,App
Muito prático.A cotação não difere praticamente nada das casas de câmbio,App
"Somente pessoas capacitadas e honestas promovem facilidades ao próximo, com isso todos ganham em conforto e praticidade. Esse é o GRUPO NOMAD INVESTIMENTOS.",App
Muito bom o app ele e show,App
Prático e rápido,App
Simples de operar e liberdade para usar quando quiser.,App
Esplêndido...,App
Ótimo banco,App
muito prático e fácil de investir,App
Muito bom fácil de mexer bem rápido estou gostando bastante.,App
No momento estou gostando de usar.,App
Bom,App
Até agora é boa,App
Muito fácil e ágil de mexer,App
"Ótimo, sem burocracia.",App
Tá indo bem,App
"Péssimo! Tenho o nome limpo e por ter interesse em investir mesmo assim não fui aprovado pra abertura de conta. Então por isso voltei pra Avenue, quem perdeu foi vocês.",App
"Primeiros dias de uso assim que tiver mais experiência, se for o caso dou mais estrelas",App
Estou muito feliz por ter a oportunidade de investir no EUA Deus seja louvado por isso 💪🙏,App
Estou começando a investir neste aplicativo e espero que a expectativa seja correspondida,App
É ótimo mas ainda não consegui finalizar o aplicativo alguém pode me ajudar por aí pessoal agradeço,App
"Bem fácil e intuitivo, gostei muito 🤙🤙",App
É a minha primeira vez,App
Iniciando,App
Não tem uma opção para mudar o e-mail. Situação que deveria ser simples.,App
a primeira vez foi fácil de operar agora aguardar resultados,App
Primeira experiência Ótima,App
Fácil de operar,App
Facill e intuitivo,App
Nota 10,App
"O código de verificação para completar o cadastro não chega no meu telefone, após diversas tentativas. Após a dificuldade inicial, o problema foi resolvido.",App
Não consegui fazer pagamentos nem usar cartão no Brasil,App
Estou gostando muito.... Recomendo!,App
Excelente ferramenta,App
Patricidade,App
Excelente. Rápido demais,App
Excelente banco,App
"Muito fácil e segura para usar plataforma, adorei.",App
"App com interface bem legal, mas as vezes preciso consultar vídeo pra aprender a fazer algo",App
E muito fácil gostei muito,App
"Simplesmente Perfeito, amando a facilidade, painel interativo, de fácil entendimento. Simples, fácil , rápido Perfeito como tem que ser um app bancário, uma investidora..",App
Very good !!! Great !!!,App
Muito bom ter a NOMAD como parceira dos nossos sonhos!,App
Por enquanto estou fazendo um teste vamos ver como.o vai ser pq o brasileiro raiz não confia em ninguém da mesma forma que tem brasileiro que se acha esperto tem brasileiro desconfiado também,App
"O app parece ser muito bom, mais estou tendo um problema para tranferir dinheiro para o banco, quando vou fazer a transferência aparece que a conta não pode receber Pix e pede para verificar se a mesma está ativa, o que eu faço?",App
Muito bom,App
Muito fácil de utilizar.,App
"Para um iniciante como eu... gostei, POIS ela é simples e prática",App
Perfect,App
Simples,App
Superou minhas expectativas,App
Sensacional estou amando esse banco é muito simples pra mexer,App
"Tentei transferir dinheiro da minha conta de investimento para conta corrente, demorou os 3 dias uteis de prazo e até agora não caiu na minha conta. Se for pra ser assim não colocarei mais dinheiro na nomad",App
"Fácil de usar Coren precisa fornecer informações educativas sobre ações, efts, bonds.... A parte de compra de dólar tá bem tranquila.",App
Boa tarde Ainda estou aprendendo mexer nas operações do aplicativo Aos poucos vou me atualizando mais estou gostando,App
Infelizmente por ter o novo RG posso criar conta na nomad e eles não me dão nenhum retorno sobre.,App
Muito bom o APP. Recomendo a todos para fazer os seus investimentos e guardar um dinheiro,App
Muito bom,App
Muito bom mesmo,App
Muito simples para usar,App
Bom,App
Ótima e prática,App
Até agora tá sendo muito bom,App
APP excelente para investimentos internacional,App
Top,App
"O app é ótimo, fácil de navegar auto explicativo, e sem sombra de dúvidas um dos melhores bancos digitais em que já abri conta.",App
"Bem simples de usar, mas falta URGENTE, uma autentificação de dois fatores, com um autentificador por exemplo.",App
"Simples, rápido e prático!",App
até o momento tem sido muito bom,App
Excelente,App
Gostei muito Me ajudou muito bem esclarecido,App
"Taxas muitos altas para a empresa levar dias para resolver nossos problemas , além disse dinheiro para voltar para conta brasileira só dps de 2 dias ksksksksksks não caio mais",App
App prático e facilidade total vc,App
Muito bom,App
Estou gostando pela agilidade com as operações,App
"O prazo de envio de valores para a conta no Brasil demora muito...outros aplicativos como o wise fazem em menos de 10 segundos e na Nomad demora 2 dias em média, e a taxa de conversão é mais alta que outros aplicati os concorrentes.",App
Está sendo muito boa a experiência.,App
No momento estou amando minha experiência no banco! Me sinto com o dinheiro protegido e bem guardado!,App
"Fácil de operar, porem, falta ter a rentabilidade da data de compra vs. cotação atual.",App
O app é bem lento,App
Por enquanto tudo bem claro!,App
Super indico,App
"Não estou conseguindo criar uma conta no app, o app fica dando erro na hora de finalizar o cadastro, é as informações estão toda certinhas, o suporte é a coisa mais inútil dentro desse aplicativo, infelizmente não poderei ter uma conta nesse aplicativo, pelo erro do próprio app.",App
Eu estava comprando ações e reparei que seria muito bom se tivesse um botão pra recarregar a página em tempo real,App
Sensacional,App
Me parece realmente promissor,App
Muito boa,App
App muito bom. Sem comentários pra nova função de investimentos internacionais em dólar,App
"Estou ainda iniciando,",App
Muito bom mesmo,App
"Desde a abertura da conta até as conversoes, aplicacoes financeiras na NYSE ou Nasdaq , tudo simples, taxas mínimas. Sua REAL liberdade financeira 🇺🇸USD em poucos cliques!",App
EXCELENTE,App
"Pq não e simples menores de 18 poderem usar o App,o q vai acontecer??????? O app vai falir??? O mundo vai acabar?????? Pq n pode ser simples??????????",App
Estou gostando de usar o App,App
"Olá boa noite, pow vejo que a Nomad vem numa crescente muito grande, espero que continue assim , estava sinceramente desconfiado da NOMAD infelizmente a honestidade está em todo lugar, mas ... venho tomando confiança na NOMAD , .. desejo que continue acrescer e ajudar muitos BRASILEIROS que estão viajando e conhecendo esse mundo 🌎 a fora . avante NOMAD .",App
Os botão de transferir e de depositar deveria ser dentro da aba da conta igual banco e o saldo em real deveria ficar no menu assim ficaria mais parecido com bancos locais e ficaria igual o nubank. O simples vale bilhões,App
"Fácil de usar, funcionou muito bem na Argentina e EUA, como meio de pagamento em sites internacionais, o APP da Disney e na Samsung Wallet.",App
Muito bom ❤️,App
"O app deixou de abrir no meu celular. O ""suporte"" nao resolveu e depois de tentativas de praxe (limpar cache e atualizar app) pediu pra colocar configuração de fábrica pois haviam ""detectado"" problemas de segurança. No mesmo celular tem app de 8 instituições financeiras e só o Nomad ""descobriu o problema de segurança"". Troquei de celular e imstalei o app e depois de 2 meses a novela se repete e meu dinheiro está preso com eles. Contato ao suporte, posterior a resposta daqui foi inútil. Fujam!",App
Excelente,App
Sem comentários,App
"Tudo ótimo, só falta o Pix.",App
Taxa ABSURDA para transferir entre contas americanas. 10 dolares? So usarei em casos de nenhuma opcao restante.,App
"O App é prático, funciona bem. Porém eu não recebi meu cartão físico para viagem (em mais de 20 dias o banco não enviou e nem me deu suporte) tive que viajar sem o cartão físico, somente com o digital. Estou em Cancún a três dias e está bem difícil pois nem o Walmart aceita o cartão digital (aqui poucos lugares tem aproximação, somente cartão de inserir). Sendo assim meu dinheiro está ""preso"" na conta Nomad, estou tendo que usar minha conta brasileira, no meu caso não deu certo. Não recomendo.",App
Muito bom,App
"Muito bom, pois fácil de usar.",App
"Ainda vou experimentar, fácil de usar",App
Esse app não funciona direito.,App
"Simples, e prático",App
Fácil de operar,App
"Não permite fazer fica só em análise,😒",App
Aplicativo muito bom! 😊,App
Ótimo,App
"Parabéns 🎉👏, gostei de mais",App
"Olá pessoal passando aqui para passar minha experiência, eu estou muito satisfeito com essa conta NOMAD já vou fazer 3 anos eu criei esta conta estou muito satisfeito eu aconselho você a fazer o mesmo a investir o teu dinheiro brasileiro e converter em dólares Obrigado este aplicativo é uma benção de Deus",App
"Excelente, só tenho isso pra dizer.",App
"Ótimo App, gosto muito de juntar dinheiro pra quando eu for viajar e começar a investir no exterior etc. Mas queria que ele não exigisse a configuração NFC assim eu posso ter o App no meu tablet e deixar em casa, pois só uso a conta para poupança por enquanto então seria melhor e baixar no celular somente quando for viajar!",App
"Tou começando agora, mas as transações são fáceis de fazer",App
"Beste momento estou numa viagem internacional e a NÔMADE tem me salvado. Uma pena não ter local para saque (retirar dinheiro) em Buenos Aires. Esta é minha única reclamação, no mais o envio da minha conta corrente para NÔMADE e depois para conversão do dinheiro é muito fácil e rápido. ""Tudo instantâneo"".",App
Muito bom,App
Rápido prático e seguro,App
Ainda aprendendo a usar,App
Bem fácil de ópera simples de usa,App
"Excelente, fácil de usar.",App
Adorei,App
Top,App
Top,App
Usando muito aqui na Coréia do Sul. Super prático.,App
"Muito prático, confiável e rápido.",App
"Uma experiência horrível que estou tendo, eles não cumpre com oque prometem, a nômade e uma farsa, fiz uma transferência no dia 21 e já e dia 24, e nada do dinheiro chegar, eu não consigo falar com eles porque eles não respondem.",App
Melhor cartão para viagens internacionais. Funciona que é uma beleza.,App
Top,App
É ótimo banco pra quem viaja internacional,App
"Até o momento o banco e app está ótimo, muito fácil e prático todo o tipo de operação. Tô gostando muito !",App
Top!,App
Ótimo app e meio de investimento na moeda do exterior pro enquanto estou aprendo mas está sendo uma experiência sensacional.,App
Ótimo aplicativo,App
"Muito bom, melhor app pra comprar dolar",App
"O app toda hora manda atualizar ao tentar ver meu chip, mas chega na hora de atualizar aparece que não tem atualização. Ficar sem comunicação em outro país é o que há de pior. Decepcionada.",App
No momento gosta do do app,App
"Um dos melhores aplicativos de investimentos que já vi, muito fácil de se mexer, e bem intuitivo. Só não gostei de algumas coisas nele. Na parte de investimentos, não fica esclarecido quanto tempo tal empresa pagou dividendos, nem uma breve explicação sobre a empresa no qual estou querendo investir. Fazendo com que sempre eu tenha que caçar informações difíceis de serem encontradas em outros sites.",App
Estou gostando,App
Muito prático e fácil de usar.,App
Top,App
Gostei demais adorei o aplicativo é muito fácil bom de mexer Esse aplicativo é normal,App
Show,App
App Excelente,App
E muito bom de mais,App
"Facilidade nas movimentações entre bancos, um pouco demorado em liberar para aplicar nos Ativos",App
Ótimo app gostando muito,App
Muito bom,App
Foi fácil utilizar.,App
"Não é possível tirar um extrato da conta caso necessite. Infelizmente só é possível visualizar, porém as vezes precisamos do mesmo em PDF.",App
Fiz uma compra errada e não consigo desfazer,App
Até intao td ok,App
Não consegui nem receber o código SMS pra validar o dispositivo. Aplicativo muito fraco.,App
Muito bom gostaria de aprender mais Barone.,App
Complicacoes estabelecidas,App
Fácil de usar,App
"Não consigo concluir a conta, sempre aparece uma mensagem que no momento não pode finalizar. Por gentileza, alguém pode informar o que está acontecendo?",App
Excelente experiência até o momento,App
Show !,App
Otimo estou super satisfeito .,App
É preciso acreditar e confiar na empresa como um todo. Motivo da resenha negativa: Fator Porchat.,App
"Uma excelente opção para gerenciamento financeiro internacional. A plataforma oferece recursos robustos e uma interface intuitiva. Infelizmente, a falta de outras nacionalidades para uso nômade limita seu alcance. Seria ideal se a empresa investisse em uma conta nômade globall completo. Recomendo a conta para quem busca soluções globais, mas recomendo para quem tem documentação e residencia no Brasil.",App
Show simples e objetivo,App
"Muito bom,, estou economizando muito",App
Ótimo app,App
Não entendi como funciona o app!,App
"Muito bom, fácil",App
Maravilhoso. Confiável.,App
"Rápido, prático e intuitivo. Fácil de operar minhas transações em dólar.",App
Ainda estou aprendendo a operar no app por isso vou dá 3 estrela,App
Muito bom,App
Ótima experiência,App
ótimo,App
ótimo 😁 muito bom! para agente se proteger da nossa moeda real que é desvalorizada,App
"App muito intuitivo, fácil manuseio",App
Gostei acabei de instalar depois volto para dar uma melhor avaliação,App
Primeira vez que utilizo o aplicativo e achei muito fácil de usar.,App
Muito bom!,App
Gostaria de ter no computador tambem,App
Estou gostando ... só não comparei as taxas cobradas com outros bancos ...depois farei isso!,App
"Tô começando,mas ouvi falar bem deste banco.",App
Fácil e intuitivo Excelentes sala vip e lounges,App
Excelente!!!,App
Muito prático,App
Dificuldade em falar com atendente Boa chat é muito grande e a demora para conseguir atendimento maior ainda . Sugiro avaliarem possibilidade número telefone para situações emergenciais,App
"Excelente, prático e muito bem aceito em vários lugares.",App
"Facil de usar, bem orgânico",App
Comecei a usar o aplicativo hoje. O PT me estimulou. Sem dificuldades para usar o aplicativo.,App
Melhor APP para investimento e reserva de dólares.,App
Precisa melhorar o recebimento de Reais para conversão,App
Maravilhoso!,App
🤑,App
"Muito limitado pra aplicação na bolsa americana, os ativos que queria investir não estão disponíveis por aqui... no banco inter estão.",App
Banco excelente! Muito fácil de usar!,App
Está sendo uma novidade para mim muito interessante!!!,App
Incrível app,App
Muito bom 👍,App
"Excelente, MUITO melhor que banco inter",App
Não gostei estou tentando transferir para a minha conta brasileira e não consigo,App
"Me ajuda eu perdi meu número e quero entrar na nomad pois tenho saldo lá dentro, mas a nomad fica só pedindo código enviado via telefone mas eu não tenho mais esse número, por favor mude pra receber o código via email porque o email fica com a gente pra sempre",App
App muito bom! Fácil! Rápido! Ótima maneira para viagens internacionais. Muito útil! Adorei!,App
"Deixei essa nota ,pois estou tentando abrir uma conta há 3 anos e nunca dá certo, sempre a mesma mensagem, tenho conta em outros bancos internacionais como Avenue e wise com tudo liberado, possuo até investimentos lá, mas aqui na nomad sempre dizem que não bato com o perfil que vão fazer nova análise e sempre aperfeiçoando e blá, blá blá. Estou decepcionada porque em outros bancos tenho bom score, mas pra esse é sempre um parto.",App
"Equipe nomad pq os dividendos demora tanto pra chegar na conta, se eu fosse o dono do banco, os dividendos chegariam no mesmo dia que as empresas pagassem.",App
Excelente,App
Não consigo entrar na minha conta para nesse negócio de self e não sai mais o raiva desses app de banco assim,App
Bom,App
"Não consegui que me aceitassem, fiquei sem entender qual foi a exigência 😢😢 pois não explicao nada, só que não foi aceito",App
"Banco ruim, não aceitou meu cadastro, suporte nunca me respondeu.",App
Gostei!,App
Eu dei Nota 10 Como Cliente Satisfeito pelo Atendimento pela Resposta Rápida e pela Dinâmica das Plataformas 100 % Confiável e Seguro Nota 10 Digo em cima Assino em Baixo E Carimbo no meio,App
Ótimo banco,App
"Fácil, livre de burocracia e um bom lugar pra investir em dólar.",App
Impressionante,App
"Realização de um sonho, dolarizado tudo",App
Muito confiável e fácil de utilizar. Eu recomendo.,App
Muito bom,App
Boa,App
Excelente,App
App excelente! Dica: permitir acompanhar cotação do dólar sem fazer login,App
excelente,App
"Uma ótima plataforma de investimentos, interface simples e fácil de utilizar.",App
Toooppp,App
"Nem a conta consegui criar, desinstalando.",App
Excelente plataforma$,App
Excelente experiência com este banco no exterior,App
muito prático e rápido,App
"Até o momento...Muito Bom mesmo!!, rápido e Nenhum problema!👍👏",App
Top,App
O app não abre,App
conta sensacional. muito fácil e prático para comprar dólares e fazer aplicações lá fora.,App
"No começo fiquei meio confusa de como depositar na conta em que criei, mas olhando alguns vídeos e no próprio app tem informações.",App
